date,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day (),radiation_sum
2025-01-31,3.0100000000000002,3.8208333333333333,86.88541666666667,1.8125,0.759375,39.15625,9.980208333333334,29.176041666666666,33.98229166666667,39.15625,128.00625,2.4791666666666665,8.483333333333333,28113.958333333332,0.3854166666666667,3759.0
2025-02-01,8.377,2.1374999999999997,85.21875,-0.18333333333333335,-0.8520833333333333,85.14583333333333,50.02395833333333,35.121874999999996,170.48958333333334,85.14583333333333,130.31458333333333,1.7916666666666667,5.872916666666666,31217.083333333332,0.3854166666666667,8174.0
2025-02-02,8.446,1.1927083333333333,80.45833333333333,-1.8520833333333335,-2.0812500000000003,88.42708333333333,52.52708333333334,35.9,181.6135416666667,88.40625,132.68229166666666,0.0,6.152083333333334,31458.541666666668,0.3854166666666667,8489.0
2025-02-03,6.587,1.3427083333333334,93.67708333333333,0.4322916666666667,-2.173958333333333,42.041666666666664,10.636458333333334,31.405208333333334,41.353125,42.03125,135.10520833333334,3.8020833333333335,10.213541666666666,22144.791666666668,0.3854166666666667,4036.0
2025-02-04,1.306,2.254166666666667,93.53125,1.3270833333333334,-2.345833333333333,33.885416666666664,5.614583333333333,28.270833333333332,18.347916666666666,33.875,137.571875,3.0,18.455208333333335,17838.125,0.3854166666666667,3253.0
2025-02-05,3.424,4.811458333333333,94.51041666666667,3.9927083333333333,2.214583333333333,44.177083333333336,10.882291666666667,33.29479166666667,34.553125,44.145833333333336,140.09479166666668,13.0625,8.145833333333334,15032.083333333334,0.3854166666666667,4241.0
2025-02-06,2.349,4.3500000000000005,89.09375,2.673958333333333,1.0583333333333333,34.010416666666664,6.116666666666667,27.89375,22.273958333333336,33.989583333333336,142.6625,5.40625,11.189583333333333,26678.333333333332,0.40625,3265.0
2025-02-07,0.398,3.2291666666666665,88.08333333333333,1.4479166666666667,-1.64375,12.104166666666666,0.31354166666666666,11.790625,0.9500000000000001,12.072916666666666,145.27083333333334,12.947916666666666,20.480208333333334,29880.416666666668,0.40625,1162.0
2025-02-08,2.505,5.301041666666666,87.39583333333333,3.361458333333333,2.353125,43.854166666666664,11.416666666666666,32.4375,32.784375000000004,43.854166666666664,147.91875000000002,18.614583333333332,9.734375,35611.25,0.40625,4210.0
2025-02-09,1.893,4.302083333333333,93.14583333333333,3.295833333333333,1.7395833333333333,18.145833333333332,2.3208333333333333,15.825000000000001,8.911458333333334,18.145833333333332,150.61249999999998,28.625,6.939583333333334,20995.625,0.40625,1742.0
2025-02-10,0.779,2.5281249999999997,92.76041666666667,1.4781250000000001,-1.2708333333333333,12.583333333333334,0.4791666666666667,12.104166666666666,1.3531250000000001,12.583333333333334,153.33333333333334,25.979166666666668,13.117708333333333,14896.458333333334,0.40625,1208.0
2025-02-11,0.275,3.4187499999999997,93.26041666666667,2.4250000000000003,0.26666666666666666,27.395833333333332,5.610416666666667,21.785416666666666,13.841666666666667,27.395833333333332,156.09270833333332,26.739583333333332,9.880208333333334,10121.458333333334,0.40625,2630.0
2025-02-12,1.298,3.952083333333333,89.69791666666667,2.404166666666667,1.2697916666666667,27.979166666666668,2.860416666666667,25.118750000000002,8.167708333333334,27.96875,158.88020833333334,4.645833333333333,6.645833333333333,21498.541666666668,0.40625,2686.0
2025-02-13,0.748,1.9447916666666665,86.91666666666667,-0.01770833333333335,-1.3375000000000001,41.083333333333336,7.65625,33.427083333333336,31.921875,41.010416666666664,161.69375,2.1666666666666665,8.06875,22315.0,0.40625,3944.0
2025-02-14,7.84,-0.19166666666666665,83.73958333333333,-2.6791666666666667,-3.9812499999999997,95.92708333333333,54.56666666666666,41.360416666666666,167.73020833333334,95.80208333333333,164.53645833333334,0.4791666666666667,8.882291666666665,37120.208333333336,0.4166666666666667,9209.0
