datetime,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day ()
2025-12-31 14:15:00,0.725,4.7,90,3.2,1.2,73.0,12.1,60.9,68.7,73.0,249.7,3,13.3,50000.0,1
2025-12-31 14:30:00,0.575,4.7,91,3.4,1.3,44.0,3.0,41.0,19.2,44.0,218.0,3,13.0,50000.0,1
2025-12-31 14:45:00,0.425,4.7,91,3.3,1.3,35.0,1.7,33.3,13.0,35.0,183.5,3,12.6,50000.0,1
2025-12-31 15:00:00,0.287,4.6,92,3.4,1.3,37.0,3.4,33.6,33.1,37.0,146.3,3,11.9,50000.0,1
2025-12-31 15:15:00,0.225,4.4,92,3.2,1.2,37.0,6.3,30.7,84.0,37.0,106.7,3,11.2,39260.0,1
2025-12-31 15:30:00,0.188,4.0,93,3.0,0.9,28.0,6.5,21.5,142.4,28.0,64.8,3,10.1,28520.0,1
2025-12-31 15:45:00,0.188,3.7,93,2.7,0.7,10.0,2.3,7.7,82.2,10.0,20.8,3,9.4,17780.0,1
2025-12-31 16:00:00,0.163,3.5,93,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,7040.0,0
2025-12-31 16:15:00,0.075,3.4,92,2.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,17780.0,0
2025-12-31 16:30:00,0.013,3.3,91,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,28520.0,0
2025-12-31 16:45:00,0.0,3.2,89,1.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,39260.0,0
2025-12-31 17:00:00,0.0,3.1,89,1.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,50000.0,0
2025-12-31 17:15:00,0.0,2.7,90,1.3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,39100.0,0
2025-12-31 17:30:00,0.0,2.3,91,1.0,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,28220.0,0
2025-12-31 17:45:00,0.0,1.8,93,0.8,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,17320.0,0
2025-12-31 18:00:00,0.0,1.5,94,0.7,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,6420.0,0
2025-12-31 18:15:00,0.0,1.4,94,0.6,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,6480.0,0
2025-12-31 18:30:00,0.0,1.4,94,0.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,6540.0,0
2025-12-31 18:45:00,0.0,1.4,94,0.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,6600.0,0
2025-12-31 19:00:00,0.0,1.4,94,0.6,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,6660.0,0
2025-12-31 19:15:00,0.0,1.4,94,0.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,6460.0,0
2025-12-31 19:30:00,0.0,1.3,95,0.6,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,6240.0,0
2025-12-31 19:45:00,0.0,1.2,95,0.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,6040.0,0
2025-12-31 20:00:00,0.0,1.2,95,0.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,5820.0,0
2025-12-31 20:15:00,0.0,1.1,95,0.4,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,5960.0,0
2025-12-31 20:30:00,0.0,1.1,94,0.3,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,6100.0,0
2025-12-31 20:45:00,0.0,1.1,94,0.3,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,6220.0,0
2025-12-31 21:00:00,0.0,1.1,94,0.2,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,6360.0,0
2025-12-31 21:15:00,0.0,1.0,94,0.2,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,5600.0,0
2025-12-31 21:30:00,0.0,0.9,95,0.2,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,4860.0,0
2025-12-31 21:45:00,0.0,0.8,96,0.3,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,4100.0,0
2025-12-31 22:00:00,0.0,0.8,96,0.3,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,3340.0,0
2025-12-31 22:15:00,0.0,0.9,95,0.2,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,15000.0,0
2025-12-31 22:30:00,0.0,1.1,94,0.2,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,26680.0,0
2025-12-31 22:45:00,0.0,1.3,93,0.3,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,38340.0,0
2025-12-31 23:00:00,0.0,1.3,92,0.2,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,50000.0,0
2025-12-31 23:15:00,0.0,1.2,92,0.1,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,39180.0,0
2025-12-31 23:30:00,0.0,1.1,93,0.1,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,28340.0,0
2025-12-31 23:45:00,0.0,0.9,93,-0.1,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,17520.0,0
2026-01-01 00:00:00,0.0,0.7,94,-0.1,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,13.7,6680.0,0
2026-01-01 00:15:00,0.0,0.7,94,-0.2,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,13.7,6480.0,0
2026-01-01 00:30:00,0.0,0.7,95,-0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,6280.0,0
2026-01-01 00:45:00,0.0,0.7,95,-0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,13.7,6080.0,0
2026-01-01 01:00:00,0.0,0.7,95,-0.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,13.7,5880.0,0
2026-01-01 01:15:00,0.0,0.7,94,-0.2,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,6620.0,0
2026-01-01 01:30:00,0.0,0.7,93,-0.3,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,7360.0,0
2026-01-01 01:45:00,0.0,0.8,91,-0.5,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,8080.0,0
2026-01-01 02:00:00,0.0,0.9,90,-0.6,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,8820.0,0
2026-01-01 02:15:00,0.0,1.1,90,-0.3,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,12.2,8700.0,0
2026-01-01 02:30:00,0.0,1.5,90,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,8580.0,0
2026-01-01 02:45:00,0.0,1.8,91,0.5,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,8460.0,0
2026-01-01 03:00:00,0.0,2.0,91,0.7,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,14.8,8340.0,0
2026-01-01 03:15:00,0.0,2.0,91,0.7,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,15.1,18760.0,0
2026-01-01 03:30:00,0.0,2.0,91,0.7,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,3,15.8,29180.0,0
2026-01-01 03:45:00,0.0,1.8,91,0.5,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,16.2,39580.0,0
2026-01-01 04:00:00,0.0,1.7,91,0.4,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,16.6,50000.0,0
2026-01-01 04:15:00,0.0,1.6,91,0.3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,50000.0,0
2026-01-01 04:30:00,0.0,1.4,90,-0.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,50000.0,0
2026-01-01 04:45:00,0.0,1.2,89,-0.4,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,50000.0,0
2026-01-01 05:00:00,0.0,1.2,89,-0.4,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,3,18.0,50000.0,0
2026-01-01 05:15:00,0.0,1.2,89,-0.4,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,3,18.7,50000.0,0
2026-01-01 05:30:00,0.0,1.4,89,-0.2,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,3,19.1,50000.0,0
2026-01-01 05:45:00,0.0,1.5,89,-0.1,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,19.8,50000.0,0
2026-01-01 06:00:00,0.0,1.7,89,0.1,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,50000.0,0
2026-01-01 06:15:00,0.0,1.9,88,0.2,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,3,21.2,50000.0,0
2026-01-01 06:30:00,0.0,2.2,86,0.1,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,22.0,50000.0,0
2026-01-01 06:45:00,0.0,2.5,84,0.0,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,3,22.3,50000.0,0
2026-01-01 07:00:00,0.0,2.6,83,0.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,22.7,50000.0,0
2026-01-01 07:15:00,0.0,2.7,84,0.2,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,22.7,50000.0,0
2026-01-01 07:30:00,0.0,2.6,85,0.4,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,3,22.3,50000.0,0
2026-01-01 07:45:00,0.0,2.6,87,0.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,22.0,50000.0,0
2026-01-01 08:00:00,0.0,2.6,88,0.8,-2.6,1.0,0.0,1.0,0.0,0.0,1.7,3,21.6,50000.0,1
2026-01-01 08:15:00,0.0,2.6,88,0.8,-2.5,15.0,3.2,11.8,98.2,15.0,34.7,3,21.2,50000.0,1
2026-01-01 08:30:00,0.0,2.6,88,0.8,-2.4,35.0,8.9,26.1,161.4,35.0,78.2,3,20.9,50000.0,1
2026-01-01 08:45:00,0.0,2.7,88,0.9,-2.3,52.0,13.8,38.2,163.9,52.0,119.5,3,20.5,50000.0,1
2026-01-01 09:00:00,0.0,2.8,87,0.8,-2.2,64.0,16.3,47.7,145.1,64.0,158.5,3,20.2,50000.0,1
2026-01-01 09:15:00,0.113,3.0,86,0.9,-1.9,73.0,17.4,55.6,126.2,73.0,195.0,3,19.8,50000.0,1
2026-01-01 09:30:00,0.2,3.2,86,1.1,-1.6,82.0,19.1,62.9,118.2,82.0,228.8,3,19.4,50000.0,1
2026-01-01 09:45:00,0.275,3.5,85,1.2,-1.2,97.0,25.3,71.7,137.6,97.0,259.7,3,18.7,50000.0,1
2026-01-01 10:00:00,0.3,3.7,84,1.2,-1.0,120.0,38.4,81.6,188.5,120.0,287.8,3,18.7,50000.0,1
2026-01-01 10:15:00,0.425,3.9,83,1.3,-0.8,149.0,58.7,90.3,265.6,149.0,312.8,3,18.7,50000.0,1
2026-01-01 10:30:00,0.475,4.0,81,1.1,-0.7,175.0,78.7,96.3,332.8,175.0,334.6,3,19.1,50000.0,1
2026-01-01 10:45:00,0.488,4.2,79,0.9,-0.6,193.0,92.5,100.5,370.5,193.0,353.1,3,19.4,50000.0,1
2026-01-01 11:00:00,0.637,4.3,78,0.8,-0.6,206.0,102.3,103.7,392.9,206.0,368.3,3,20.2,50000.0,1
2026-01-01 11:15:00,0.825,4.5,78,1.0,-0.5,212.0,106.0,106.0,394.4,212.0,380.1,3,20.9,41180.0,1
2026-01-01 11:30:00,0.637,4.6,79,1.3,-0.5,207.0,99.2,107.8,361.4,207.0,388.5,3,22.0,32380.0,1
2026-01-01 11:45:00,0.662,4.8,79,1.4,-0.5,185.0,76.6,108.4,275.3,185.0,393.3,3,23.0,23560.0,1
2026-01-01 12:00:00,0.9,4.9,80,1.7,-0.4,142.0,39.8,102.2,142.7,142.0,394.7,3,23.8,14740.0,1
2026-01-01 12:15:00,1.05,5.0,80,1.8,-0.4,89.0,11.2,77.8,40.5,89.0,392.5,3,24.1,14520.0,1
2026-01-01 12:30:00,1.013,5.1,81,2.1,-0.2,45.0,1.6,43.4,5.7,45.0,386.8,3,24.1,14320.0,1
2026-01-01 12:45:00,0.575,5.1,81,2.1,-0.1,21.0,0.2,20.8,0.7,21.0,377.6,3,23.8,14100.0,1
2026-01-01 13:00:00,0.275,5.1,82,2.3,-0.0,14.0,0.0,14.0,0.2,14.0,364.9,3,23.4,13880.0,1
2026-01-01 13:15:00,0.225,5.1,83,2.4,-0.0,14.0,0.0,14.0,0.1,14.0,348.9,3,23.0,13340.0,1
2026-01-01 13:30:00,0.225,5.0,84,2.5,0.0,17.0,0.0,17.0,0.1,17.0,329.6,3,22.3,12800.0,1
2026-01-01 13:45:00,0.25,4.9,85,2.6,0.0,18.0,0.0,18.0,0.0,18.0,307.0,3,21.6,12240.0,1
2026-01-01 14:00:00,0.238,4.8,86,2.6,0.1,20.0,0.0,20.0,0.0,20.0,281.2,3,20.9,11700.0,1
2026-01-01 14:15:00,0.213,4.7,86,2.6,0.1,22.0,0.0,22.0,0.0,22.0,252.4,3,20.2,11600.0,1
2026-01-01 14:30:00,0.287,4.7,86,2.5,0.1,23.0,0.0,23.0,0.0,23.0,220.8,3,19.4,11520.0,1
2026-01-01 14:45:00,0.163,4.7,86,2.5,0.2,23.0,0.0,23.0,0.3,23.0,186.3,3,18.7,11420.0,1
2026-01-01 15:00:00,0.15,4.6,86,2.5,0.3,22.0,0.1,21.9,1.2,22.0,149.2,3,18.0,11320.0,1
2026-01-01 15:15:00,0.225,4.6,87,2.6,0.3,19.0,0.2,18.8,2.7,19.0,109.6,3,17.6,10580.0,1
2026-01-01 15:30:00,0.313,4.5,89,2.8,0.3,13.0,0.1,12.9,2.6,13.0,67.8,3,17.6,9860.0,1
2026-01-01 15:45:00,0.138,4.4,90,2.9,0.2,5.0,0.0,5.0,1.0,5.0,23.8,3,17.6,9120.0,1
2026-01-01 16:00:00,0.075,4.3,91,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,8380.0,0
2026-01-01 16:15:00,0.038,4.3,91,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,8500.0,0
2026-01-01 16:30:00,0.0,4.2,91,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,8600.0,0
2026-01-01 16:45:00,0.0,4.2,90,2.7,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,8720.0,0
2026-01-01 17:00:00,0.0,4.1,90,2.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,8820.0,0
2026-01-01 17:15:00,0.0,4.1,90,2.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,18.4,9100.0,0
2026-01-01 17:30:00,0.0,4.1,89,2.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,19.4,9360.0,0
2026-01-01 17:45:00,0.0,4.0,89,2.4,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,20.2,9640.0,0
2026-01-01 18:00:00,0.0,4.0,89,2.3,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,9900.0,0
2026-01-01 18:15:00,0.0,3.8,89,2.2,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,20.2,9800.0,0
2026-01-01 18:30:00,0.0,3.6,89,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19.1,9700.0,0
2026-01-01 18:45:00,0.0,3.5,89,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18.4,9600.0,0
2026-01-01 19:00:00,0.0,3.4,89,1.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,9500.0,0
2026-01-01 19:15:00,0.0,3.4,88,1.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,19620.0,0
2026-01-01 19:30:00,0.0,3.6,87,1.6,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,18.0,29760.0,0
2026-01-01 19:45:00,0.0,3.7,86,1.6,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,18.7,39880.0,0
2026-01-01 20:00:00,0.0,3.8,86,1.7,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,19.1,50000.0,0
2026-01-01 20:15:00,0.0,3.9,86,1.8,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,19.4,40000.0,0
2026-01-01 20:30:00,0.0,4.0,87,2.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,20.2,30000.0,0
2026-01-01 20:45:00,0.0,4.0,88,2.2,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,19980.0,0
2026-01-01 21:00:00,0.0,4.0,89,2.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.9,9980.0,0
2026-01-01 21:15:00,0.0,4.0,90,2.5,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,9480.0,0
2026-01-01 21:30:00,0.0,3.8,91,2.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,19.8,8980.0,0
2026-01-01 21:45:00,0.0,3.7,92,2.5,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,19.4,8460.0,0
2026-01-01 22:00:00,0.0,3.6,92,2.4,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,19.1,7960.0,0
2026-01-01 22:15:00,0.0,3.6,91,2.3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,51,19.4,18480.0,0
2026-01-01 22:30:00,0.0,3.7,90,2.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,51,20.2,28980.0,0
2026-01-01 22:45:00,0.0,3.8,89,2.1,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,51,21.2,39500.0,0
2026-01-01 23:00:00,0.0,3.8,88,2.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,51,21.6,50000.0,0
2026-01-01 23:15:00,0.0,3.9,88,2.1,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,21.6,40240.0,0
2026-01-01 23:30:00,0.0,4.0,87,2.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,21.2,30480.0,0
2026-01-01 23:45:00,0.0,4.0,87,2.1,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,20700.0,0
2026-01-02 00:00:00,0.0,4.1,87,2.1,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.5,10940.0,0
2026-01-02 00:15:00,0.0,4.1,87,2.2,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,20.9,11180.0,0
2026-01-02 00:30:00,0.0,4.1,86,2.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,21.6,11420.0,0
2026-01-02 00:45:00,0.0,4.1,85,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22.3,11640.0,0
2026-01-02 01:00:00,0.0,4.0,85,1.7,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,22.3,11880.0,0
2026-01-02 01:15:00,0.0,3.9,85,1.6,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,21.2,11800.0,0
2026-01-02 01:30:00,0.0,3.6,85,1.3,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,19.4,11740.0,0
2026-01-02 01:45:00,0.0,3.4,86,1.3,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,17.6,11660.0,0
2026-01-02 02:00:00,0.0,3.2,86,1.1,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,3,16.6,11580.0,0
2026-01-02 02:15:00,0.0,3.0,86,0.9,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2,16.2,11440.0,0
2026-01-02 02:30:00,0.0,2.8,87,0.9,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,16.2,11320.0,0
2026-01-02 02:45:00,0.0,2.7,87,0.7,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,16.6,11180.0,0
2026-01-02 03:00:00,0.0,2.6,87,0.6,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,16.6,11040.0,0
2026-01-02 03:15:00,0.0,2.6,87,0.6,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,16.6,10820.0,0
2026-01-02 03:30:00,0.0,2.7,88,0.9,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1,16.6,10600.0,0
2026-01-02 03:45:00,0.0,2.7,88,0.9,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2,16.9,10360.0,0
2026-01-02 04:00:00,0.0,2.7,88,0.9,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,10140.0,0
2026-01-02 04:15:00,0.0,2.4,88,0.6,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,10300.0,0
2026-01-02 04:30:00,0.0,2.0,88,0.2,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,10460.0,0
2026-01-02 04:45:00,0.0,1.6,88,-0.1,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,10620.0,0
2026-01-02 05:00:00,0.0,1.3,87,-0.6,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,10780.0,0
2026-01-02 05:15:00,0.0,1.2,86,-0.9,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,3,15.8,20580.0,0
2026-01-02 05:30:00,0.0,1.2,85,-1.1,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,30400.0,0
2026-01-02 05:45:00,0.0,1.2,83,-1.3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,40200.0,0
2026-01-02 06:00:00,0.0,1.3,83,-1.2,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,12.2,50000.0,0
2026-01-02 06:15:00,0.0,1.5,84,-0.9,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,53,11.9,50000.0,0
2026-01-02 06:30:00,0.0,1.8,85,-0.4,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,53,11.9,50000.0,0
2026-01-02 06:45:00,0.0,2.1,87,0.2,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,53,12.2,50000.0,0
2026-01-02 07:00:00,0.0,2.3,88,0.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,53,12.6,50000.0,0
2026-01-02 07:15:00,0.0,2.4,89,0.8,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,63,13.3,50000.0,0
2026-01-02 07:30:00,0.0,2.4,89,0.8,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,63,14.8,50000.0,0
2026-01-02 07:45:00,0.0,2.3,90,0.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,63,15.5,50000.0,0
2026-01-02 08:00:00,0.0,2.2,91,0.9,-2.1,0.0,0.0,0.0,0.0,0.0,1.8,63,15.8,50000.0,1
2026-01-02 08:15:00,0.0,2.0,93,1.0,-2.1,5.0,0.0,5.0,0.0,5.0,35.2,51,14.8,37980.0,1
2026-01-02 08:30:00,0.0,1.7,96,1.1,-2.2,11.0,0.0,11.0,0.0,11.0,78.8,51,13.0,25960.0,1
2026-01-02 08:45:00,0.0,1.4,98,1.1,-2.1,17.0,0.0,17.0,0.0,17.0,120.2,51,11.2,13920.0,1
2026-01-02 09:00:00,0.0,1.3,99,1.2,-2.1,21.0,0.0,21.0,0.0,21.0,159.2,51,10.4,1900.0,1
2026-01-02 09:15:00,0.013,1.5,97,1.1,-2.0,26.0,0.2,25.8,1.8,26.0,195.8,3,11.2,13920.0,1
2026-01-02 09:30:00,0.088,1.9,93,0.9,-2.0,35.0,1.1,33.9,6.6,35.0,229.7,2,13.0,25960.0,1
2026-01-02 09:45:00,0.175,2.2,89,0.6,-2.0,56.0,5.0,51.0,27.3,56.0,260.8,1,15.1,37980.0,1
2026-01-02 10:00:00,0.35,2.4,87,0.5,-1.9,95.0,20.7,74.3,101.4,95.0,289.0,0,15.8,50000.0,1
2026-01-02 10:15:00,0.2,2.3,88,0.5,-2.0,145.0,54.9,90.1,247.3,145.0,314.1,0,15.1,50000.0,1
2026-01-02 10:30:00,0.35,1.9,90,0.5,-2.1,193.0,95.7,97.3,402.8,193.0,336.0,0,13.3,50000.0,1
2026-01-02 10:45:00,0.338,1.6,92,0.5,-2.1,227.0,124.3,102.7,495.8,227.0,354.6,0,11.5,50000.0,1
2026-01-02 11:00:00,0.512,1.6,92,0.5,-2.1,249.0,141.8,107.2,542.4,249.0,370.0,0,11.2,50000.0,1
2026-01-02 11:15:00,0.438,2.1,89,0.5,-1.8,261.0,151.2,109.8,560.1,261.0,381.9,0,12.6,42400.0,1
2026-01-02 11:30:00,0.488,2.8,83,0.2,-1.6,263.0,152.7,110.3,553.3,263.0,390.3,0,15.5,34800.0,1
2026-01-02 11:45:00,0.975,3.5,77,-0.1,-1.2,255.0,145.3,109.7,520.1,255.0,395.3,0,18.0,27200.0,1
2026-01-02 12:00:00,1.1,4.0,72,-0.6,-1.1,229.0,119.8,109.2,427.4,229.0,396.7,0,20.2,19600.0,1
2026-01-02 12:15:00,1.25,4.2,69,-1.0,-1.1,196.0,87.0,109.0,311.8,196.0,394.6,0,20.9,27200.0,1
2026-01-02 12:30:00,1.35,4.1,66,-1.7,-1.3,171.0,64.4,106.6,234.2,171.0,389.0,0,21.2,34800.0,1
2026-01-02 12:45:00,1.413,4.0,64,-2.2,-1.6,166.0,61.6,104.4,229.3,166.0,379.9,0,21.2,42400.0,1
2026-01-02 13:00:00,1.388,3.8,63,-2.6,-1.7,181.0,77.9,103.1,300.1,181.0,367.4,0,20.9,50000.0,1
2026-01-02 13:15:00,1.375,3.7,63,-2.7,-1.8,201.0,100.6,100.4,404.9,201.0,351.4,1,20.5,42780.0,1
2026-01-02 13:30:00,1.4,3.7,65,-2.3,-1.7,208.0,110.0,98.0,468.4,208.0,332.2,2,20.2,35560.0,1
2026-01-02 13:45:00,1.2,3.6,67,-2.0,-1.7,192.0,98.6,93.4,450.6,192.0,309.7,3,19.4,28320.0,1
2026-01-02 14:00:00,1.013,3.4,69,-1.7,-1.7,158.0,72.3,85.7,359.9,158.0,284.0,3,19.1,21100.0,1
2026-01-02 14:15:00,1.2,3.3,70,-1.7,-1.8,119.0,42.9,76.1,237.9,119.0,255.3,3,18.7,28320.0,1
2026-01-02 14:30:00,1.05,3.1,71,-1.7,-1.9,88.0,23.8,64.2,150.3,88.0,223.7,2,18.0,35560.0,1
2026-01-02 14:45:00,0.65,2.8,72,-1.7,-2.1,68.0,14.9,53.1,111.5,68.0,189.3,0,17.3,42780.0,1
2026-01-02 15:00:00,0.613,2.7,73,-1.7,-2.2,56.0,12.0,44.0,111.1,56.0,152.2,0,16.9,50000.0,1
2026-01-02 15:15:00,0.475,2.6,74,-1.6,-2.2,44.0,9.6,34.4,120.7,44.0,112.7,0,16.6,50000.0,1
2026-01-02 15:30:00,0.313,2.5,75,-1.5,-2.2,29.0,6.2,22.8,124.5,29.0,70.9,1,16.2,50000.0,1
2026-01-02 15:45:00,0.225,2.4,75,-1.6,-2.3,11.0,2.1,8.9,68.7,11.0,26.9,1,15.8,50000.0,1
2026-01-02 16:00:00,0.188,2.2,76,-1.6,-2.3,0.0,0.0,0.0,0.0,0.0,0.2,2,15.1,50000.0,0
